대분류,소분류,시설명,주소,위도,경도,전화번호,상세위치,이용시간,의료인수,병상수,입원실수,정기 휴관일,장애별,홈페이지 주소,호선,엘리베이터,정류소번호
교통,버스,대농빌라앞,,37.601841106,127.0433179576,,,,,,,,,,,,8272.0
교통,버스,월곡샹그레빌아파트,,37.5954776166,127.0408149328,,,,,,,,,,,,8273.0
교통,버스,월곡샹그레빌아파트,,37.595445123699996,127.0409700618,,,,,,,,,,,,8274.0
교통,버스,장위동고개,,37.6142454988,127.0406505559,,,,,,,,,,,,8275.0
교통,버스,장위동고개,,37.6143699065,127.0405012918,,,,,,,,,,,,8276.0
교통,버스,장위1동주민센터,,37.613861789,127.04278687959999,,,,,,,,,,,,8277.0
교통,버스,장위1동주민센터,,37.6139499981,127.0430542564,,,,,,,,,,,,8278.0
교통,버스,장위1동파출소,,37.613833,127.045172,,,,,,,,,,,,8279.0
교통,버스,장위1동파출소,,37.613915628200004,127.04578979860001,,,,,,,,,,,,8280.0
교통,버스,국민은행장위동지점,,37.6135206709,127.04874372120001,,,,,,,,,,,,8281.0
교통,버스,국민은행장위동지점,,37.6138828968,127.0487688779,,,,,,,,,,,,8282.0
교통,버스,월곡1동주민센터,,37.6105725937,127.0353228519,,,,,,,,,,,,8283.0
교통,버스,월곡1동주민센터,,37.6105995671,127.03551995229999,,,,,,,,,,,,8284.0
교통,버스,밤나무골시장,,37.6094533376,127.03568024629999,,,,,,,,,,,,8285.0
교통,버스,월곡삼성래미안아파트,,37.609146878000004,127.03597799090001,,,,,,,,,,,,8286.0
교통,버스,월곡동두산아파트,,37.6066191426,127.03659179,,,,,,,,,,,,8287.0
교통,버스,월곡동두산아파트,,37.607002988400005,127.03664634440001,,,,,,,,,,,,8288.0
교통,버스,생명의전화,,37.604518,127.03721499999999,,,,,,,,,,,,8289.0
교통,버스,생명의전화,,37.6043940885,127.037457134,,,,,,,,,,,,8290.0
교통,버스,장곡초교,,37.6161077606,127.0485630339,,,,,,,,,,,,8293.0
교통,버스,장곡초교,,37.61582,127.04848999999999,,,,,,,,,,,,8294.0
교통,버스,보문역,,37.5854637287,127.02025356959999,,,,,,,,,,,,8295.0
교통,버스,보문역,,37.585651184899994,127.02008037709999,,,,,,,,,,,,8296.0
교통,버스,안암동주민센터,,37.5860464325,127.02193861299999,,,,,,,,,,,,8297.0
교통,버스,안암동주민센터,,37.5862680197,127.0223689592,,,,,,,,,,,,8298.0
교통,버스,고려대이공대.고대병원,,37.5860798327,127.0260749731,,,,,,,,,,,,8299.0
교통,버스,고려대이공대.고대병원,,37.5863683126,127.0254738116,,,,,,,,,,,,8300.0
교통,버스,안암전철역,,37.586229248,127.03052390360001,,,,,,,,,,,,8301.0
교통,버스,안암전철역,,37.5863644753,127.0302759807,,,,,,,,,,,,8302.0
교통,버스,안암오거리,,37.5832964381,127.02959310930001,,,,,,,,,,,,8303.0
교통,버스,개운사입구,,37.5858303361,127.029458235,,,,,,,,,,,,8304.0
교통,버스,돈암시장입구,,37.591444,127.01671499999999,,,,,,,,,,,,8305.0
교통,버스,돈암시장입구,,37.5919710492,127.01670184540001,,,,,,,,,,,,8306.0
교통,버스,성북구청,,37.589376,127.01817,,,,,,,,,,,,8307.0
교통,버스,성북구청,,37.5899335613,127.01757105360001,,,,,,,,,,,,8308.0
교통,버스,보문2교,,37.5891673248,127.01954797879999,,,,,,,,,,,,8309.0
교통,버스,보문2교,,37.589049348,127.0191459598,,,,,,,,,,,,8310.0
교통,버스,성신여대후문,,37.5889812257,127.0222304909,,,,,,,,,,,,8311.0
교통,버스,성신여대후문,,37.5890695237,127.022276944,,,,,,,,,,,,8312.0
교통,버스,용문고교,,37.5876943273,127.0229774528,,,,,,,,,,,,8313.0
교통,버스,용문중고교.안암초교,,37.5873563855,127.0231483316,,,,,,,,,,,,8314.0
교통,버스,안암초교,,37.5869202094,127.0233961765,,,,,,,,,,,,8315.0
교통,버스,안암초교,,37.586923789000004,127.0235207338,,,,,,,,,,,,8316.0
교통,버스,돈암초교입구,,37.5910822203,127.0122536117,,,,,,,,,,,,8318.0
교통,버스,정릉3동주민센터앞,,37.6082493969,127.004254241,,,,,,,,,,,,8320.0
교통,버스,정릉3동주민센터앞,,37.608522,127.004703,,,,,,,,,,,,8321.0
교통,버스,삼덕단지앞,,37.6103867411,127.0050597014,,,,,,,,,,,,8322.0
교통,버스,삼덕단지앞,,37.610417,127.00523799999999,,,,,,,,,,,,8323.0
교통,버스,솔샘사거리,,37.6127700085,127.00708403459998,,,,,,,,,,,,8324.0
교통,버스,솔샘사거리,,37.612669976199996,127.0072777201,,,,,,,,,,,,8325.0
교통,버스,보문역,,37.585933000000004,127.019202,,,,,,,,,,,,8326.0
교통,버스,성북우체국현대백화점,,37.6078214049,127.0293808251,,,,,,,,,,,,8327.0
교통,버스,정릉동풍림아파트,,37.6164526131,127.008999909,,,,,,,,,,,,8328.0
교통,버스,현대백화점,,37.608328,127.029292,,,,,,,,,,,,8329.0
교통,버스,돈암동일신건영휴먼빌아파트,,37.601461,127.01338600000001,,,,,,,,,,,,8330.0
교통,버스,석계역,,37.6137162476,127.06542450159999,,,,,,,,,,,,8332.0
교통,버스,석계역,,37.613606351,127.0653598395,,,,,,,,,,,,8333.0
교통,버스,월곡2SH빌아파트,,37.5972243698,127.0421137145,,,,,,,,,,,,8334.0
교통,버스,석관고등학교후문,,37.6107223439,127.0663167033,,,,,,,,,,,,8335.0
교통,버스,길음역,,37.60221,127.02431499999999,,,,,,,,,,,,8336.0
교통,버스,정릉대림아파트,,37.6151911012,127.0089068708,,,,,,,,,,,,8338.0
교통,버스,석계역굴다리앞,,37.6143251907,127.06576712379999,,,,,,,,,,,,8339.0
교통,버스,석계역,,37.6149830698,127.0672119645,,,,,,,,,,,,8340.0
교통,버스,상진운수종점,,37.611154606,127.0651640027,,,,,,,,,,,,8341.0
교통,버스,상진운수종점,,37.611267,127.065628,,,,,,,,,,,,8342.0
교통,버스,대진여객차고지,,37.617689,127.00079699999999,,,,,,,,,,,,8344.0
교통,버스,정릉북한산국립공원입구,,37.617670321599995,126.9997745738,,,,,,,,,,,,8347.0
교통,버스,풍림아파트삼거리,,37.617339,127.00743200000001,,,,,,,,,,,,8348.0
교통,버스,성북생태체험관,,37.6201174851,127.00656023049999,,,,,,,,,,,,8349.0
교통,버스,정릉초교,,37.618938,127.006424,,,,,,,,,,,,8350.0
교통,버스,월곡중학교,,37.6062348572,127.0478487259,,,,,,,,,,,,8353.0
교통,버스,508단지장터앞,,37.5993330895,127.0055357424,,,,,,,,,,,,8355.0
교통,버스,508단지입구,,37.5992582498,127.0065063028,,,,,,,,,,,,8356.0
교통,버스,산장빌라,,37.5988572067,127.00750174379999,,,,,,,,,,,,8357.0
교통,버스,산장빌라,,37.598776115300005,127.0073998099,,,,,,,,,,,,8358.0
교통,버스,성북참노인전문병원,,37.5976300271,127.0056794425,,,,,,,,,,,,8359.0
교통,버스,교수단지,,37.5994698203,127.0092741974,,,,,,,,,,,,8360.0
교통,버스,우방아파트,,37.6002114009,127.0094554943,,,,,,,,,,,,8361.0
교통,버스,일신건영아파트.꿈에그린아파트,,37.6014914182,127.01210898129999,,,,,,,,,,,,8363.0
교통,버스,일신건영아파트.꿈에그린아파트,,37.6014510424,127.0122269985,,,,,,,,,,,,8364.0
교통,버스,현대홈타운,,37.5990277909,127.01425493129999,,,,,,,,,,,,8365.0
교통,버스,돈암동일신건영휴먼빌아파트,,37.6013175096,127.0137864938,,,,,,,,,,,,8366.0
교통,버스,구민회관입구,,37.5965730161,127.00636337709999,,,,,,,,,,,,8367.0
교통,버스,508단지입구,,37.5991744552,127.006386249,,,,,,,,,,,,8368.0
교통,버스,스카이힐스,,37.599483255,127.00366332290001,,,,,,,,,,,,8369.0
교통,버스,508단지장터앞,,37.5992258555,127.0056342632,,,,,,,,,,,,8370.0
교통,버스,대일외고서경대정문,,37.612945,127.013145,,,,,,,,,,,,8371.0
교통,버스,서경대본관,,37.61546,127.011423,,,,,,,,,,,,8372.0
교통,버스,서경대본관,,37.615626,127.01168700000001,,,,,,,,,,,,8373.0
교통,버스,미화약국.길음뉴타운8단지,,37.60757,127.015877,,,,,,,,,,,,8380.0
교통,버스,미화약국.길음뉴타운8단지,,37.6074068143,127.0157040433,,,,,,,,,,,,8381.0
교통,버스,서경로꿈마루도서관앞,,37.611633000000005,127.013476,,,,,,,,,,,,8382.0
교통,버스,국민커뮤니티센터,,37.6122826515,127.0044096525,,,,,,,,,,,,8390.0
교통,버스,정릉연립,,37.6120682063,127.00404150909999,,,,,,,,,,,,8391.0
교통,버스,국민대후문,,37.6112753201,127.0000838196,,,,,,,,,,,,8392.0
교통,버스,국민대후문,,37.6110094999,127.0000339808,,,,,,,,,,,,8393.0
교통,버스,고려대사범대학부속고등학교.후문,,37.6097773522,126.9991946966,,,,,,,,,,,,8394.0
교통,버스,고려대사범대학부속고등학교.후문,,37.6094614333,126.9995106864,,,,,,,,,,,,8395.0
교통,버스,월곡래미안루나밸리,,37.599937874,127.04117977760001,,,,,,,,,,,,8396.0
교통,버스,길음뉴타운10단지.라온유아파트,,37.6029875372,127.0181336142,,,,,,,,,,,,8400.0
교통,버스,숭곡초교후문,,37.609277551,127.0328337687,,,,,,,,,,,,8401.0
교통,버스,월곡아남아파트,,37.6064773977,127.03451108819999,,,,,,,,,,,,8402.0
교통,버스,월곡동신아파트,,37.6045305985,127.0360244691,,,,,,,,,,,,8403.0
교통,버스,돌곶이역8번출구,,37.610303,127.056327,,,,,,,,,,,,8404.0
교통,버스,한성대입구역,,37.589163431799996,127.0049812637,,,,,,,,,,,,8405.0
교통,버스,장위동입구,,37.6137313245,127.0390305016,,,,,,,,,,,,8406.0
교통,버스,북한산보국문역2번출구,,37.612293899,127.0079858233,,,,,,,,,,,,8408.0
교통,버스,북한산보국문역1번출구,,37.6120835499,127.00832914600001,,,,,,,,,,,,8409.0
교통,버스,일신휴먼빌.우정아파트,,37.6000959096,127.0111939108,,,,,,,,,,,,8448.0
교통,버스,고려아파트,,37.598562348099996,127.0272458091,,,,,,,,,,,,8449.0
교통,버스,장월초교.참누리아파트,,37.6232885677,127.0484023045,,,,,,,,,,,,8450.0
교통,버스,동방주택,,37.616585424600004,127.0437263808,,,,,,,,,,,,8451.0
교통,버스,장위중학교,,37.6119090424,127.0405010899,,,,,,,,,,,,8452.0
교통,버스,신안APT.길음초등학교,,37.6142243316,127.0164202375,,,,,,,,,,,,8453.0
교통,버스,정릉4동종점,,37.6129436918,127.0101775182,,,,,,,,,,,,8454.0
교통,버스,산림초소,,37.6139199881,126.99794408049999,,,,,,,,,,,,8455.0
교통,버스,정릉2동주민센터,,37.6046085645,127.0110779295,,,,,,,,,,,,8456.0
교통,버스,4호선성신여대역,,37.5922918719,127.0164516544,,,,,,,,,,,,8457.0
교통,버스,삼선푸르지오APT앞,,37.5848555447,127.01361248020001,,,,,,,,,,,,8458.0
교통,버스,한성대정문,,37.5825625217,127.01122864959999,,,,,,,,,,,,8459.0
교통,버스,한신113동앞,,37.5943426813,127.0085997586,,,,,,,,,,,,8460.0
교통,버스,낙산삼거리,,37.5802666048,127.01056708370001,,,,,,,,,,,,8462.0
교통,버스,돈암2동주민센터,,37.5975863998,127.0109908191,,,,,,,,,,,,8463.0
교통,버스,종암중학교,,37.5932844701,127.0348752977,,,,,,,,,,,,8464.0
교통,버스,하이마트,,37.5939933193,127.0359004829,,,,,,,,,,,,8465.0
교통,버스,고려슈퍼,,37.598640621,127.027767923,,,,,,,,,,,,8466.0
교통,버스,슈퍼앞,,37.6156695604,127.0422464541,,,,,,,,,,,,8467.0
교통,버스,월곡청소년센터,,37.6110151894,127.0404315108,,,,,,,,,,,,8468.0
교통,버스,대우APT211동,,37.6129402321,127.0167960192,,,,,,,,,,,,8469.0
교통,버스,외환은행.오렌지마트,,37.6113037986,127.0091703259,,,,,,,,,,,,8470.0
교통,버스,중앙하이츠정문,,37.602697368600005,127.01097798020001,,,,,,,,,,,,8471.0
교통,버스,삼선초교,,37.5852412402,127.01335778219999,,,,,,,,,,,,8473.0
교통,버스,한양슈퍼앞,,37.5834681227,127.0111699073,,,,,,,,,,,,8474.0
교통,버스,구민회관201동앞,,37.5955879331,127.0092873052,,,,,,,,,,,,8475.0
교통,버스,돈암지구대.현대아파트,,37.596978894,127.0127098361,,,,,,,,,,,,8477.0
교통,버스,선경아파트,,37.5943749086,127.03446133290001,,,,,,,,,,,,8478.0
교통,버스,해병대전우회,,37.5925498469,127.0356653798,,,,,,,,,,,,8479.0
교통,버스,죽림정사,,37.5995314443,127.0292269396,,,,,,,,,,,,8480.0
교통,버스,나약국,,37.6143344683,127.04135422899999,,,,,,,,,,,,8482.0
교통,버스,동아아파트,,37.6081543482,127.0474093545,,,,,,,,,,,,8483.0
교통,버스,월곡인조잔디구장,,37.6086618783,127.03947087530001,,,,,,,,,,,,8484.0
교통,버스,대우APT정문.대림APT후문,,37.6119651381,127.0176158808,,,,,,,,,,,,8485.0
교통,버스,넓은마당,,37.6146057316,126.99970435270001,,,,,,,,,,,,8487.0
교통,버스,중앙하이츠후문,,37.6034192688,127.0094842148,,,,,,,,,,,,8488.0
교통,버스,성신여대정문앞,,37.590765825,127.01973750559999,,,,,,,,,,,,8489.0
교통,버스,한성대입구3거리,,37.5864120039,127.01094501530001,,,,,,,,,,,,8490.0
교통,버스,법화사,,37.5845881855,127.0110840203,,,,,,,,,,,,8491.0
교통,버스,이수아파트.한신휴아파트입구,,37.5966164967,127.0141174417,,,,,,,,,,,,8492.0
교통,버스,극동아파트정문,,37.5954238021,127.0343689551,,,,,,,,,,,,8493.0
교통,버스,고려대법과대학입구,,37.5913557733,127.03301953309999,,,,,,,,,,,,8494.0
교통,버스,삼성래미안2차APT,,37.5990484356,127.0293309418,,,,,,,,,,,,8495.0
교통,버스,장위1동주민센터,,37.6138183526,127.0432920552,,,,,,,,,,,,8497.0
교통,버스,빙그레슈퍼,,37.6097861067,127.0476777016,,,,,,,,,,,,8498.0
교통,버스,월곡1동노인정,,37.6074171689,127.0403853901,,,,,,,,,,,,8499.0
교통,버스,새생명교회,,37.6109657561,127.0181310205,,,,,,,,,,,,8500.0
교통,버스,도광사,,37.6154094907,127.001466925,,,,,,,,,,,,8502.0
교통,버스,정수초교,,37.6042591394,127.008736811,,,,,,,,,,,,8503.0
교통,버스,홈마트,,37.5892753684,127.02006663,,,,,,,,,,,,8504.0
교통,버스,성신여대입구역,,37.5935074738,127.0162095823,,,,,,,,,,,,8505.0
교통,버스,극동아파트후문,,37.5960223777,127.0334881714,,,,,,,,,,,,8506.0
교통,버스,고려대안암학사,,37.5912582105,127.03058484200001,,,,,,,,,,,,8507.0
교통,버스,통일교회,,37.5977570629,127.02978682950001,,,,,,,,,,,,8508.0
교통,버스,장위1동파출소,,37.6138039967,127.0455235372,,,,,,,,,,,,8510.0
교통,버스,소망슈퍼,,37.610855472,127.0482277397,,,,,,,,,,,,8511.0
교통,버스,초림빌라,,37.6074286458,127.0410729085,,,,,,,,,,,,8512.0
교통,버스,대림상가앞,,37.6108023697,127.019928561,,,,,,,,,,,,8513.0
교통,버스,현대아파트앞,,37.6090235824,127.02018633370001,,,,,,,,,,,,8514.0
교통,버스,산장아파트,,37.6165925691,127.0036146965,,,,,,,,,,,,8516.0
교통,버스,그린빌라,,37.6038644988,127.00824409020001,,,,,,,,,,,,8517.0
교통,버스,삼선시장앞,,37.5881107312,127.0088742018,,,,,,,,,,,,8519.0
교통,버스,종암아이파크2차정문,,37.5968921594,127.0326607185,,,,,,,,,,,,8521.0
교통,버스,고려대아이스링크,,37.5930412509,127.0278066095,,,,,,,,,,,,8522.0
교통,버스,그린마트,,37.5979829182,127.03102020809999,,,,,,,,,,,,8523.0
교통,버스,장위천주교앞,,37.6126113808,127.0489730694,,,,,,,,,,,,8526.0
교통,버스,동덕여대후문,,37.6066240557,127.0408425427,,,,,,,,,,,,8527.0
교통,버스,대림APT정문,,37.6111129362,127.0216763929,,,,,,,,,,,,8528.0
교통,버스,래미안821동앞,,37.6063362724,127.0217123832,,,,,,,,,,,,8529.0
교통,버스,정수빌라,,37.603439214699996,127.0078193261,,,,,,,,,,,,8532.0
교통,버스,한성대전철역입구,,37.5880973543,127.0067691679,,,,,,,,,,,,8534.0
교통,버스,삼선시장,,37.5881449546,127.0091097341,,,,,,,,,,,,8535.0
교통,버스,동방고개,,37.6137524896,127.0383227067,,,,,,,,,,,,8536.0
교통,버스,정덕초교입구.이수아파트,,37.5966624215,127.0143711251,,,,,,,,,,,,8537.0
교통,버스,현대홈마트,,37.59774179,127.03300310270001,,,,,,,,,,,,8538.0
교통,버스,성북구의회,,37.594558093,127.0264561677,,,,,,,,,,,,8539.0
교통,버스,현대2차아파트,,37.5978024471,127.03197029530001,,,,,,,,,,,,8540.0
교통,버스,장위래미안아파트,,37.617804506999995,127.0510945469,,,,,,,,,,,,8541.0
교통,버스,장위시장,,37.613308710700004,127.0500348524,,,,,,,,,,,,8542.0
교통,버스,두산아파트후문,,37.605962848000004,127.0402905965,,,,,,,,,,,,8543.0
교통,버스,라일락약국,,37.6113884844,127.0226562581,,,,,,,,,,,,8544.0
교통,버스,길음시장입구,,37.6051269094,127.0222749362,,,,,,,,,,,,8545.0
교통,버스,길음역출구,,37.6022105821,127.0243523151,,,,,,,,,,,,8546.0
교통,버스,그린빌라,,37.603724829099995,127.0082621961,,,,,,,,,,,,8548.0
교통,버스,한신105동앞,,37.5925548942,127.00897211709999,,,,,,,,,,,,8550.0
교통,버스,장위동고개,,37.6177787253,127.0430066211,,,,,,,,,,,,8551.0
교통,버스,돈암지구대.현대아파트,,37.5970744148,127.0126588906,,,,,,,,,,,,8552.0
교통,버스,종암아이파크2차후문,,37.5978989085,127.0318038598,,,,,,,,,,,,8553.0
교통,버스,개운중학교,,37.5941781735,127.02489440020001,,,,,,,,,,,,8554.0
교통,버스,성북노인정입구,,37.5978526869,127.03277665280001,,,,,,,,,,,,8555.0
교통,버스,어해랑앞.구수진약국,,37.6139775278,127.0529124982,,,,,,,,,,,,8557.0
교통,버스,자산약국.월곡전철역입구.6호선,,37.6043412492,127.0392307477,,,,,,,,,,,,8558.0
교통,버스,동부아파트.샘물교회앞,,37.6118369827,127.02388538059999,,,,,,,,,,,,8559.0
교통,버스,길음전철역,,37.6041046418,127.02447298700001,,,,,,,,,,,,8560.0
교통,버스,수녀원,,37.611920377800004,127.0053135319,,,,,,,,,,,,8562.0
교통,버스,정수초교,,37.6041816433,127.00877191229999,,,,,,,,,,,,8563.0
교통,버스,고려대이공대,,37.586127814,127.02504231700001,,,,,,,,,,,,8564.0
교통,버스,삼선교.한성대입구역,,37.5894788054,127.00515566930001,,,,,,,,,,,,8566.0
교통,버스,한신103동앞,,37.592203521500004,127.0082620546,,,,,,,,,,,,8567.0
교통,버스,북서울꿈의숲,,37.6199450324,127.04515118209999,,,,,,,,,,,,8568.0
교통,버스,돈암신일해피트리아파트,,37.5977882419,127.0110067037,,,,,,,,,,,,8569.0
교통,버스,통일교회,,37.5978597954,127.0297528957,,,,,,,,,,,,8570.0
교통,버스,풍림아파트.성신초교,,37.5951930807,127.0235199391,,,,,,,,,,,,8571.0
교통,버스,한미약국,,37.5988695825,127.0342980595,,,,,,,,,,,,8572.0
교통,버스,세광빌라,,37.614608625100004,127.0541544376,,,,,,,,,,,,8574.0
교통,버스,생명의전화,,37.6041462378,127.0376201027,,,,,,,,,,,,8575.0
교통,버스,삼거리슈퍼,,37.6120078422,127.0255414558,,,,,,,,,,,,8576.0
교통,버스,중앙하이츠후문,,37.6035085012,127.0091705015,,,,,,,,,,,,8580.0
교통,버스,고대병원,,37.5861138287,127.0271631411,,,,,,,,,,,,8581.0
교통,버스,풍림106동,,37.5976127854,127.0220507277,,,,,,,,,,,,8584.0
교통,버스,성북노인정입구,,37.5979671042,127.03285144770001,,,,,,,,,,,,8585.0
교통,버스,장위3동주민센터,,37.6163806677,127.05690156989999,,,,,,,,,,,,8586.0
교통,버스,관문약국,,37.6156127998,127.0553083192,,,,,,,,,,,,8587.0
교통,버스,동덕여대부속유치원앞,,37.606163216700004,127.0454308643,,,,,,,,,,,,8588.0
교통,버스,영훈중.고후문,,37.612454342,127.0274932778,,,,,,,,,,,,8589.0
교통,버스,길음시장앞,,37.6032940101,127.02274101129998,,,,,,,,,,,,8590.0
교통,버스,월곡로데오거리,,37.6050107137,127.0437305066,,,,,,,,,,,,8591.0
교통,버스,구.정릉3동주민센터,,37.6094883196,127.0058966843,,,,,,,,,,,,8592.0
교통,버스,중앙하이츠정문,,37.602730724699995,127.0108058347,,,,,,,,,,,,8593.0
교통,버스,안암역,,37.5861924934,127.0297799559,,,,,,,,,,,,8594.0
교통,버스,지하철4호선한성대역,,37.589016546399996,127.0051635639,,,,,,,,,,,,8596.0
교통,버스,참누리아파트,,37.6229337873,127.0477971194,,,,,,,,,,,,8597.0
교통,버스,고명중고교,,37.5985817686,127.02030129280001,,,,,,,,,,,,8598.0
교통,버스,현대2차아파트,,37.5979024838,127.0319114484,,,,,,,,,,,,8599.0
